student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,hobbies,devices,skills.tech.python,skills.tech.excel,skills.tech.sql,skills.soft,family.siblings,family.income.father,family.income.mother,addr_city,addr_district,addr_postal
246,,20,Unknown,73,9.98678E+11,Lisatown,,11/13/2007 0:00,Data Science,93,inactive,15.5,average,179,10/19/2020 15:53,"Johntown 7-kv, dom 50, Tashkent","{""hobbies"": [""final"", ""young""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 1}, ""soft"": [""show"", ""matter""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 220, ""mother"": 1384}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2021}]}","['final', 'young']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]",4,2,1,"['show', 'matter']",5,220,1384,Tashkent,,
247,,21,Unknown,57,9.98335E+11,West Margaret,,10/3/2022 6:44,Data Science,107,pending,,excellent,195,10/12/1982 0:00,"Allisonfurt 7-kv, dom 13, Tashkent","{""hobbies"": [""book"", ""wind""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 3}, ""soft"": [""natural"", ""general""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1218, ""mother"": 434}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]}","['book', 'wind']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",5,4,3,"['natural', 'general']",5,1218,434,Tashkent,,
248,Eddie Ross,22,Female,90,,Hallburgh,,12/5/1972 0:00,Other,110,inactive,15.5,excellent,70,11/12/1993 0:00,"Joseborough 23-kv, dom 30, Tashkent","{'hobbies': ['threat', 'usually'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 4}, 'soft': ['offer', 'grow']}, 'family': {'siblings': 0, 'income': {'father': 965, 'mother': 1315}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","['threat', 'usually']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",5,5,4,"['offer', 'grow']",0,965,1315,Tashkent,,
249,Timothy Mcdonald,22,Unknown,,9.98769E+11,East Ashleyland,david26@hotmail.com,6/9/1985 18:30,Data Science,110,active,2.62,excellent,74,7/19/2022 0:00,"East Taylor 8-kv, dom 23, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
250,Cassie Roberts,18,Male,,,South Stanley,lgarcia@hotmail.com,9/14/2024 0:00,Python,,pending,-2,excellent,100,6/21/1977 0:00,UZ 100410 Tashkent Adkinsborough,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100410
251,,21,Unknown,,9.98275E+11,Gutierrezport,,11/12/1970 20:17,Other,68,active,3.7,,193,10/17/2010 0:00,"87498 Haynes Wall Suite 838, South Rachel","{'hobbies': ['about', 'ball'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 4}, 'soft': ['strategy', 'country']}, 'family': {'siblings': 0, 'income': {'father': 760, 'mother': 239}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}","['about', 'ball']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]",4,2,4,"['strategy', 'country']",0,760,239,Other,,
252,,,Unknown,,9.98537E+11,Danielsport,,4/19/2001 0:00,Data Science,110,inactive,,excellent,174,5/30/2025 0:00,"Apartment 25, New John district, Tashkent, UZ, 100658",INVALID_JSON_DATA,,,,,,,,,,Tashkent,New John,100658
253,Jeffrey White,21,Female,90,9.98779E+11,Moraport,,1/23/2014 13:27,Data Science,82,inactive,3.7,excellent,233,12/3/1970 0:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""follow"", ""job""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 3}, ""soft"": [""international"", ""this""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1229, ""mother"": 429}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2019}]}","['follow', 'job']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",4,3,3,"['international', 'this']",2,1229,429,,,
254,William Washington,,Unknown,90,9.98142E+11,West Alison,nicholashoward@arellano-hart.com,3/18/2021 14:19,Data Science,118,inactive,3.02,excellent,75,5/17/2022 0:00,"Andersonland 15-kv, dom 10, Tashkent","{'hobbies': ['read', 'leg'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 1}, 'soft': ['run', 'sister']}, 'family': {'siblings': 3, 'income': {'father': 952, 'mother': 643}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}","['read', 'leg']","[{'type': 'laptop', 'brand': 'HP', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]",3,1,1,"['run', 'sister']",3,952,643,Tashkent,,
255,,22,Female,99,,Amandabury,,11/10/2020 9:09,Other,,pending,0,average,156,10/26/2020 12:05,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
256,Ann Burns,22,Unknown,100,,Lake Ashley,,5/27/2006 0:00,Other,110,active,3.7,excellent,227,8/14/2019 0:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['about', 'city'], 'skills': {'tech': {'python': 2, 'excel': 4, 'sql': 1}, 'soft': ['that', 'walk']}, 'family': {'siblings': 3, 'income': {'father': 282, 'mother': 1017}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}","['about', 'city']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]",2,4,1,"['that', 'walk']",3,282,1017,,,
257,,20,Female,77,,North Chelseaview,,7/7/1984 22:59,Python,,inactive,1.27,average,181,2/20/1984 0:00,"Apartment 27, New Mark district, Tashkent, UZ, 100999","{hobbies:['probably', 'place']}",,,,,,,,,,Tashkent,New Mark,100999
258,Mrs. Dana Cole,,Female,,9.98943E+11,Andersonville,,5/24/2022 0:00,Data Science,110,active,,average,126,3/11/2023 0:00,"Johnview 8-kv, dom 27, Tashkent","{'hobbies': ['me', 'sister'], 'skills': {'tech': {'python': 2, 'excel': 1, 'sql': 5}, 'soft': ['yes', 'available']}, 'family': {'siblings': 4, 'income': {'father': 340, 'mother': 633}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['me', 'sister']","[{'type': 'laptop', 'brand': 'HP', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",2,1,5,"['yes', 'available']",4,340,633,Tashkent,,
259,Dean Lozano,20,Female,,,Brandonfurt,,11/27/1974 5:57,Python,,pending,,good,216,3/7/1972 6:41,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['this', 'trouble'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 3}, 'soft': ['face', 'response']}, 'family': {'siblings': 5, 'income': {'father': 1300, 'mother': 1048}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}","['this', 'trouble']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",2,2,3,"['face', 'response']",5,1300,1048,,,
260,Tyler Mueller,20,Female,61,,Port Jeffreyside,,2/5/2021 9:47,Data Science,,inactive,15.5,excellent,124,4/8/1995 0:00,"Apartment 43, Sarahstad district, Tashkent, UZ, 100781",INVALID_JSON_DATA,,,,,,,,,,Tashkent,Sarahstad,100781
261,Charles Smith,20,Unknown,89,9.98831E+11,Lake Josephtown,xthomas@lambert-collins.com,12/16/1984 11:44,Data Science,86,inactive,15.5,average,152,1/1/2002 0:00,UZ 100304 Tashkent Jonesfurt,"{'hobbies': ['anyone', 'bed'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 4}, 'soft': ['would', 'after']}, 'family': {'siblings': 2, 'income': {'father': 518, 'mother': 607}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}","['anyone', 'bed']","[{'type': 'laptop', 'brand': 'HP', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]",1,3,4,"['would', 'after']",2,518,607,Tashkent,,100304
262,Michele Johnson,18,Female,76,9.98708E+11,Hillchester,,6/8/2023 21:49,Data Science,97,active,,good,194,7/12/1989 3:27,"North Alicia 20-kv, dom 35, Tashkent","{'hobbies': ['firm', 'everybody'], 'skills': {'tech': {'python': 4, 'excel': 3, 'sql': 3}, 'soft': ['say', 'do']}, 'family': {'siblings': 1, 'income': {'father': 1464, 'mother': 1493}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}","['firm', 'everybody']","[{'type': 'laptop', 'brand': 'HP', 'year': 2017}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",4,3,3,"['say', 'do']",1,1464,1493,Tashkent,,
263,,21,Female,65,,Kellyborough,zjohnson@miller-weaver.net,8/30/2002 15:04,Data Science,110,inactive,15.5,average,220,9/8/1995 0:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['third', 'prepare'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 3}, 'soft': ['successful', 'product']}, 'family': {'siblings': 2, 'income': {'father': 913, 'mother': 1267}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","['third', 'prepare']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",4,4,3,"['successful', 'product']",2,913,1267,,,
264,James Griffin,,Female,90,9.98007E+11,West Marieland,,5/11/1989 0:00,Data Science,92,active,4.46,,219,1/14/2018 8:03,"Apartment 29, North Tyroneville district, Tashkent, UZ, 100883","{""hobbies"": [""green"", ""box""], ""skills"": {""tech"": {""python"": 2, ""excel"": 1, ""sql"": 2}, ""soft"": [""society"", ""next""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1161, ""mother"": 228}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2024}]}","['green', 'box']","[{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",2,1,2,"['society', 'next']",3,1161,228,Tashkent,North Tyroneville,100883
265,Justin Arnold,18,Female,81,9.98354E+11,West Victoriastad,,3/11/1972 0:00,Other,,inactive,15.5,excellent,92,11/24/2000 0:00,UZ 100588 Tashkent West Elizabeth,"{'hobbies': ['maintain', 'hard'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 2}, 'soft': ['common', 'resource']}, 'family': {'siblings': 3, 'income': {'father': 422, 'mother': 1398}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}","['maintain', 'hard']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]",1,1,2,"['common', 'resource']",3,422,1398,Tashkent,,100588
266,,19,Female,90,9.98502E+11,Jamesburgh,,3/19/1999 0:00,Data Science,,pending,15.5,average,195,2/10/2017 8:53,"Apartment 17, North Raymond district, Tashkent, UZ, 100376","{'hobbies': ['guy', 'test'], 'skills': {'tech': {'python': 3, 'excel': 4, 'sql': 5}, 'soft': ['trade', 'least']}, 'family': {'siblings': 5, 'income': {'father': 1310, 'mother': 604}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}","['guy', 'test']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]",3,4,5,"['trade', 'least']",5,1310,604,Tashkent,North Raymond,100376
267,,21,Male,90,,Josephbury,marcus14@thomas-wong.biz,6/26/2023 19:20,Data Science,114,active,-2,excellent,203,3/23/2018 0:00,"63287 Donna Walk, Savageborough","{'hobbies': ['week', 'group'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 5}, 'soft': ['form', 'mean']}, 'family': {'siblings': 3, 'income': {'father': 335, 'mother': 1183}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","['week', 'group']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",2,3,5,"['form', 'mean']",3,335,1183,Other,,
268,Adam Bowman,20,Female,90,,North Brentport,,10/31/2020 14:05,Other,84,inactive,,average,239,2/16/2023 17:15,"Apartment 20, Lake Stacy district, Tashkent, UZ, 100919","{hobbies:['after', 'treatment']}",,,,,,,,,,Tashkent,Lake Stacy,100919
269,,19,Female,,9.98859E+11,Lake Amberstad,,11/3/2023 6:30,Data Science,104,inactive,-2,,128,12/10/2022 16:21,"42654 Obrien Stream Apt. 484, North Ianberg","{'hobbies': ['why', 'up'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 4}, 'soft': ['several', 'consider']}, 'family': {'siblings': 5, 'income': {'father': 280, 'mother': 1029}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['why', 'up']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",1,3,4,"['several', 'consider']",5,280,1029,Other,,
270,,,Unknown,96,,Patrickhaven,,9/8/2021 6:19,Data Science,,active,-2,average,216,4/14/1986 20:33,"0553 Joseph Crest, Port Stephenchester","{'hobbies': ['watch', 'step'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 2}, 'soft': ['idea', 'cut']}, 'family': {'siblings': 2, 'income': {'father': 618, 'mother': 407}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]}","['watch', 'step']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2020}]",1,3,2,"['idea', 'cut']",2,618,407,Other,,
271,,,Female,,9.98651E+11,Rachelstad,,11/3/1991 0:00,Other,,active,4.5,excellent,227,4/19/1988 11:33,UZ 100416 Tashkent Lake John,"{'hobbies': ['word', 'move'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 2}, 'soft': ['coach', 'decision']}, 'family': {'siblings': 4, 'income': {'father': 1043, 'mother': 1206}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}","['word', 'move']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]",2,5,2,"['coach', 'decision']",4,1043,1206,Tashkent,,100416
272,,20,Female,73,9.98408E+11,Davidside,pricesamuel@young.com,8/23/2010 18:40,Data Science,109,inactive,15.5,good,234,2/28/2009 0:00,"Apartment 20, Rileyside district, Tashkent, UZ, 100580","{'hobbies': ['anything', 'hospital'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 1}, 'soft': ['age', 'police']}, 'family': {'siblings': 5, 'income': {'father': 586, 'mother': 1160}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}","['anything', 'hospital']","[{'type': 'laptop', 'brand': 'HP', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]",3,1,1,"['age', 'police']",5,586,1160,Tashkent,Rileyside,100580
273,,,Unknown,90,,Rayfurt,,1/8/1982 0:00,Data Science,93,inactive,3.51,average,214,3/27/2023 12:29,"2917 Connie Motorway, West Jamie","{hobbies:['top', 'air']}",,,,,,,,,,Other,,
274,April Sharp,20,Male,79,9.98321E+11,Guzmanbury,,1/26/2007 8:08,Other,110,active,4.24,average,127,10/29/1977 0:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['candidate', 'station']}",,,,,,,,,,,,
275,Jessica Leon,20,Female,78,9.98129E+11,West Toddside,,1/13/1973 0:00,Data Science,110,inactive,1.35,average,85,12/26/1971 0:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['group', 'great'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 1}, 'soft': ['may', 'suddenly']}, 'family': {'siblings': 3, 'income': {'father': 850, 'mother': 388}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}","['group', 'great']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]",1,2,1,"['may', 'suddenly']",3,850,388,,,
276,Christopher Cruz,20,Female,77,,Obrienshire,,5/2/2022 23:19,Data Science,,active,2.66,excellent,135,5/27/1987 0:00,UZ 100679 Tashkent Maryport,"{'hobbies': ['television', 'serve'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 5}, 'soft': ['find', 'kind']}, 'family': {'siblings': 2, 'income': {'father': 612, 'mother': 1374}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}","['television', 'serve']","[{'type': 'laptop', 'brand': 'HP', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]",5,2,5,"['find', 'kind']",2,612,1374,Tashkent,,100679
277,Hunter Smith,19,Male,,9.98673E+11,Robinsonton,,4/3/2007 20:56,Python,102,active,0,excellent,299,6/11/1974 0:00,"Apartment 8, Ashleyborough district, Tashkent, UZ, 100060","{'hobbies': ['those', 'partner'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 4}, 'soft': ['which', 'actually']}, 'family': {'siblings': 3, 'income': {'father': 1415, 'mother': 828}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}","['those', 'partner']","[{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]",5,4,4,"['which', 'actually']",3,1415,828,Tashkent,Ashleyborough,100060
278,Tracy Martin,21,Unknown,86,9.98484E+11,Lake Hunter,,12/1/2001 18:40,Data Science,110,inactive,0,excellent,100,4/21/1971 0:00,"4741 Phillips Course Apt. 019, Lake Theresafurt","{hobbies:['from', 'different']}",,,,,,,,,,Other,,
279,Erica Myers,18,Unknown,85,,West Olivia,,3/18/1983 0:00,Data Science,,inactive,-2,,140,10/30/1993 0:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['support', 'support'], 'skills': {'tech': {'python': 3, 'excel': 5, 'sql': 5}, 'soft': ['end', 'collection']}, 'family': {'siblings': 0, 'income': {'father': 1095, 'mother': 1133}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}","['support', 'support']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]",3,5,5,"['end', 'collection']",0,1095,1133,,,
280,Audrey Moran,,Unknown,88,,West Shawnabury,,3/14/1994 0:00,Data Science,110,pending,-2,good,218,12/8/1975 0:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['exist', 'politics'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 3}, 'soft': ['conference', 'commercial']}, 'family': {'siblings': 4, 'income': {'father': 1499, 'mother': 861}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]}","['exist', 'politics']","[{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2024}]",3,1,3,"['conference', 'commercial']",4,1499,861,,,
281,,18,Female,94,,Brittneyburgh,dgreen@henry-marshall.com,3/23/2023 18:03,Data Science,72,pending,1.52,excellent,69,8/16/1992 19:39,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
282,,20,Female,90,,Marciastad,,5/11/2023 19:10,Other,110,active,4.5,excellent,148,9/6/2014 0:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['none', 'third']}",,,,,,,,,,,,
283,William Torres,21,Female,,9.98623E+11,Suzanneland,khantricia@swanson.com,12/4/1977 0:00,Data Science,110,pending,-2,,53,12/20/1993 16:18,"978 Allison Loop Apt. 882, Whitemouth","{'hobbies': ['specific', 'me'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 4}, 'soft': ['hand', 'room']}, 'family': {'siblings': 5, 'income': {'father': 709, 'mother': 1412}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]}","['specific', 'me']","[{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2019}]",3,2,4,"['hand', 'room']",5,709,1412,Other,,
284,Vicki Morales,21,Female,,,North Jacqueline,harveydaniel@grimes.com,8/11/2014 6:04,Data Science,,inactive,4.5,excellent,216,5/22/2007 0:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,,,,,,,,,,,,
285,Laura Bates,21,Female,86,,Michaelfurt,,10/17/2023 18:20,Data Science,,active,15.5,good,85,5/17/1986 19:24,"South David 8-kv, dom 24, Tashkent",INVALID_JSON_DATA,,,,,,,,,,Tashkent,,
286,Vincent Huffman,20,Female,83,9.98128E+11,Lake Robin,,6/7/1972 0:00,Data Science,110,active,2.15,excellent,218,12/30/1992 0:00,UZ 100578 Tashkent New Davidmouth,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100578
287,Jeffrey Lowe,19,Female,90,,North Erikbury,qparker@hotmail.com,12/25/1983 5:25,Data Science,,inactive,3.91,,212,6/14/1970 0:00,"Curryhaven 5-kv, dom 5, Tashkent","{""hobbies"": [""candidate"", ""rate""], ""skills"": {""tech"": {""python"": 5, ""excel"": 4, ""sql"": 1}, ""soft"": [""information"", ""available""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 567, ""mother"": 233}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}","['candidate', 'rate']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]",5,4,1,"['information', 'available']",3,567,233,Tashkent,,
288,Hannah Roberts,20,Male,90,,West Virginia,wrightalexis@lopez.biz,2/27/1970 0:00,Other,110,pending,-2,excellent,58,11/12/2020 4:44,"86909 Nguyen Views, Hernandezchester",INVALID_JSON_DATA,,,,,,,,,,Other,,
289,Joshua Guerrero,19,Unknown,,9.98551E+11,Watersberg,,3/4/2007 0:00,Data Science,110,inactive,,excellent,261,10/16/2020 10:39,UZ 100382 Tashkent Morenoview,INVALID_JSON_DATA,,,,,,,,,,Tashkent,,100382
290,,18,Female,,,West Richardbury,,2/16/1972 11:00,Data Science,115,pending,0,good,283,7/30/2022 14:22,"96315 Annette Rest, Port Charlesport","{'hobbies': ['nation', 'right'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['artist', 'process']}, 'family': {'siblings': 3, 'income': {'father': 1367, 'mother': 1013}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]}","['nation', 'right']","[{'type': 'laptop', 'brand': 'Dell', 'year': 2022}, {'type': 'phone', 'brand': 'Samsung', 'year': 2022}]",4,5,2,"['artist', 'process']",3,1367,1013,Other,,
